sequence_id,pos,item
s12626,1,12339
s12626,2,12407
s12627,1,10311
s12627,2,12483
s12627,3,12621
s12627,4,32205
s12627,5,32213
s12627,6,33425
s12628,1,12787
s12629,1,18635
s12629,2,18639
s12629,3,18643
s12630,1,12431
s12631,1,12867
s12632,1,12835
s12632,2,12847
s12633,1,12299
s12633,2,12367
s12633,3,12407
s12633,4,12411
s12633,5,12419
s12633,6,12423
s12633,7,12439
s12634,1,33469
s12635,1,12335
s12635,2,12347
s12635,3,12355
s12636,1,12479
s12636,2,12815
s12636,3,12819
s12636,4,12835
s12636,5,12907
s12637,1,33469
s12638,1,18483
s12639,1,33433
s12639,2,33449
s12639,3,33453
s12639,4,33469
s12640,1,12487
s12640,2,32213
s12641,1,18559
s12642,1,33449
s12643,1,12679
s12644,1,12611
s12644,2,12615
s12644,3,12621
s12644,4,12627
s12644,5,12723
s12644,6,12731
s12644,7,12747
s12644,8,12755
s12645,1,12883
s12646,1,33449
s12647,1,12679
s12647,2,18795
s12648,1,12807
s12649,1,10311
s12650,1,33433
s12650,2,33453
s12650,3,33469
s12651,1,12419
s12652,1,12463
s12653,1,12463
s12654,1,10295
s12654,2,10311
s12654,3,12487
s12654,4,12495
s12654,5,12627
s12654,6,12807
s12654,7,12895
s12654,8,32201
s12654,9,32205
s12654,10,32213
s12654,11,32217
s12654,12,33425
s12654,13,33429
s12654,14,33449
s12654,15,33469
s12654,16,34885
s12655,1,34905
s12656,1,12771
s12657,1,12895
s12658,1,12711
s12658,2,12723
s12659,1,10307
s12660,1,12895
s12661,1,12621
s12662,1,33449
s12663,1,18547
s12664,1,12483
s12664,2,12487
s12665,1,10295
s12665,2,12819
s12666,1,12831
s12667,1,18479
s12667,2,18487
s12667,3,18703
s12667,4,18715
s12667,5,34901
s12668,1,12895
s12669,1,12747
s12670,1,34893
s12671,1,12611
s12671,2,12621
s12671,3,12771
s12671,4,33469
s12672,1,33469
s12673,1,12559
s12674,1,12711
s12675,1,12431
s12676,1,12411
s12676,2,12419
s12677,1,18587
s12678,1,12463
s12678,2,12487
s12678,3,33437
s12679,1,35157
s12679,2,35161
s12679,3,35169
s12680,1,12875
s12681,1,12567
s12682,1,12695
s12682,2,33469
s12683,1,10303
s12684,1,12355
s12685,1,35165
s12685,2,35173
s12686,1,12407
s12686,2,12447
s12686,3,12887
s12686,4,35213
s12687,1,12483
s12687,2,12703
s12688,1,10311
s12688,2,12483
s12688,3,12687
s12688,4,12795
s12688,5,18691
s12688,6,18727
s12689,1,12655
s12690,1,12431
s12691,1,12691
s12692,1,18719
s12692,2,18847
s12693,1,12551
s12694,1,12695
s12695,1,32209
s12696,1,12819
s12696,2,12907
s12696,3,33437
s12696,4,33469
s12696,5,46285
s12697,1,33449
s12697,2,33469
s12698,1,12675
s12698,2,12883
s12699,1,33449
s12700,1,10315
s12700,2,10339
s12701,1,12727
s12702,1,12431
s12703,1,12715
s12704,1,12483
s12704,2,12487
s12704,3,12491
s12704,4,12527
s12704,5,12795
s12704,6,12831
s12704,7,32201
s12704,8,33449
s12704,9,33469
s12705,1,12339
s12706,1,12895
s12707,1,12895
s12708,1,12727
s12709,1,33469
s12710,1,12815
s12711,1,10877
s12711,2,12331
s12712,1,33449
s12713,1,12895
s12714,1,10311
s12715,1,35181
s12716,1,10865
s12716,2,34929
s12717,1,33449
s12717,2,33469
s12718,1,12403
s12718,2,12411
s12718,3,12719
s12719,1,12635
s12720,1,12483
s12720,2,12487
s12720,3,12495
s12721,1,12407
s12721,2,12411
s12722,1,18483
s12722,2,18819
s12723,1,12467
s12723,2,12847
s12723,3,12883
s12724,1,12655
s12725,1,12787
s12725,2,35161
s12726,1,12551
s12726,2,12567
s12727,1,12691
s12727,2,12871
s12727,3,33469
s12728,1,10877
s12728,2,12339
s12729,1,12579
s12730,1,12339
s12730,2,12407
s12730,3,12411
s12731,1,12447
s12732,1,12515
s12732,2,12675
s12732,3,30291
s12733,1,10877
s12734,1,10295
s12734,2,10331
s12734,3,10335
s12734,4,12491
s12734,5,12495
s12735,1,12339
s12735,2,12411
s12736,1,12407
s12736,2,12411
s12737,1,12399
s12737,2,12407
s12737,3,12431
s12737,4,12439
s12737,5,12451
s12737,6,12515
s12737,7,12519
s12737,8,35213
s12738,1,12787
s12739,1,10877
s12739,2,12883
s12740,1,12551
s12741,1,12339
s12741,2,12387
s12741,3,35185
s12742,1,10877
s12742,2,35185
s12742,3,35213
s12743,1,10877
s12743,2,12339
s12743,3,12347
s12743,4,12387
s12743,5,12407
s12743,6,12411
s12743,7,12503
s12743,8,12515
s12743,9,35185
s12744,1,10311
s12744,2,12483
s12744,3,12487
s12744,4,12571
s12744,5,12575
s12744,6,12703
s12744,7,12875
s12744,8,32213
s12744,9,34893
s12745,1,12715
s12746,1,12483
s12746,2,12487
s12747,1,12675
s12747,2,12883
s12748,1,12399
s12748,2,12447
s12748,3,12567
s12748,4,18487
s12748,5,18587
s12748,6,18651
s12748,7,18723
s12748,8,18871
s12749,1,12459
s12749,2,12527
s12749,3,12531
s12749,4,12671
s12750,1,20803
s12750,2,20807
s12751,1,12327
s12751,2,12343
s12752,1,33449
s12752,2,33469
s12753,1,12547
s12753,2,12595
s12753,3,18683
s12754,1,18619
s12755,1,12663
s12755,2,12667
s12755,3,12671
s12756,1,12431
s12756,2,35185
s12757,1,12515
s12758,1,10841
s12758,2,12331
s12758,3,12487
s12758,4,12659
s12759,1,12883
s12760,1,12807
s12761,1,12551
s12761,2,12675
s12762,1,33469
s12763,1,10877
s12763,2,12507
s12764,1,12355
s12765,1,35153
s12766,1,12407
s12766,2,12411
s12766,3,35185
s12766,4,35213
s12767,1,12727
s12767,2,33449
s12768,1,35181
s12769,1,12887
s12770,1,12431
s12771,1,10869
s12771,2,10877
s12772,1,10881
s12772,2,34921
s12773,1,33449
s12774,1,12355
s12775,1,12883
s12776,1,12567
s12777,1,10877
s12778,1,12675
s12778,2,12835
s12779,1,12579
s12780,1,12339
s12781,1,12407
s12781,2,12411
s12782,1,12621
s12783,1,10877
s12783,2,12515
s12784,1,12323
s12784,2,12439
s12785,1,12335
s12785,2,12347
s12786,1,10319
s12786,2,10331
s12786,3,12691
s12787,1,12615
s12788,1,12607
s12788,2,12775
s12788,3,18595
s12789,1,20807
s12790,1,33449
s12791,1,12567
s12792,1,34901
s12793,1,35185
s12794,1,10845
s12794,2,12335
s12794,3,35177
s12794,4,35181
s12795,1,12759
s12795,2,33449
s12796,1,12559
s12797,1,12339
s12797,2,12567
s12797,3,12675
s12797,4,12883
s12798,1,33449
s12799,1,12407
s12799,2,12411
s12800,1,10877
s12801,1,12779
s12801,2,12787
s12802,1,12847
s12803,1,12667
s12804,1,12323
s12804,2,12395
s12804,3,12415
s12804,4,12423
s12804,5,18423
s12805,1,12883
s12806,1,12731
s12806,2,12771
s12807,1,10877
s12808,1,12711
s12808,2,12715
s12809,1,10877
s12809,2,12339
s12809,3,34909
s12809,4,35185
s12810,1,12491
s12810,2,12835
s12810,3,12847
s12810,4,12851
s12810,5,12855
s12811,1,33445
s12812,1,12483
s12813,1,10865
s12814,1,12567
s12815,1,12711
s12816,1,10829
s12816,2,10853
s12816,3,12475
s12816,4,12659
s12816,5,12899
s12817,1,10319
s12818,1,12715
s12818,2,12723
s12818,3,12727
s12818,4,12739
s12818,5,12743
s12819,1,35177
s12820,1,10877
s12820,2,18479
s12820,3,18487
s12820,4,18811
s12821,1,10877
s12822,1,10319
s12823,1,12731
s12823,2,12787
s12823,3,18831
s12824,1,10319
s12825,1,12323
s12825,2,12895
s12825,3,34885
s12825,4,34901
s12825,5,34909
s12825,6,34921
s12825,7,34929
s12826,1,12703
s12826,2,12875
s12827,1,12679
s12828,1,12407
s12828,2,12411
s12828,3,12427
s12828,4,12515
s12829,1,12883
s12830,1,33449
s12830,2,33469
s12831,1,12883
s12832,1,10877
s12832,2,12407
s12832,3,35213
s12833,1,10877
s12833,2,10881
s12834,1,10833
s12834,2,10877
s12834,3,12339
s12834,4,12355
s12834,5,12675
s12835,1,12327
s12835,2,12331
s12835,3,12391
s12835,4,12407
s12836,1,10841
s12836,2,12731
s12836,3,12843
s12836,4,12859
s12837,1,10877
s12838,1,12355
s12838,2,12551
s12838,3,18619
s12838,4,35173
s12839,1,10303
s12839,2,10857
s12839,3,12615
s12839,4,12621
s12839,5,12743
s12839,6,12747
s12839,7,12751
s12839,8,12755
s12839,9,12763
s12839,10,30299
s12840,1,12587
s12841,1,12847
s12842,1,10877
s12842,2,12339
s12842,3,12347
s12842,4,12387
s12842,5,12431
s12843,1,12459
s12843,2,12479
s12843,3,12643
s12843,4,12647
s12843,5,12679
s12843,6,12683
s12843,7,12687
s12844,1,12491
s12844,2,12835
s12844,3,12851
s12845,1,12687
s12845,2,12783
s12846,1,12711
s12847,1,12555
s12848,1,10303
s12848,2,10865
s12848,3,12603
s12848,4,12611
s12848,5,12621
s12848,6,12735
s12848,7,12739
s12848,8,12759
s12848,9,12779
s12848,10,32201
s12848,11,32205
s12848,12,34893
s12849,1,12339
s12849,2,12387
s12849,3,12411
s12850,1,35181
s12851,1,12711
s12852,1,10303
s12852,2,10307
s12852,3,10315
s12852,4,18707
s12852,5,32209
s12853,1,12831
s12854,1,10829
s12854,2,10833
s12854,3,10837
s12854,4,10869
s12854,5,12679
s12855,1,12621
s12855,2,12739
s12855,3,12747
s12855,4,12763
s12856,1,10857
s12857,1,12563
s12857,2,12579
s12857,3,35157
s12858,1,12323
s12858,2,12331
s12858,3,12339
s12858,4,12467
s12859,1,12603
s12860,1,12883
s12861,1,10877
s12861,2,12431
s12862,1,10877
s12862,2,10881
s12862,3,12331
s12862,4,18487
s12863,1,18691
s12864,1,12591
s12865,1,35157
s12865,2,35169
s12866,1,12547
s12867,1,10877
s12867,2,12299
s12868,1,10845
s12869,1,12823
s12869,2,12867
s12870,1,12567
s12871,1,10299
s12871,2,12527
s12872,1,12803
s12873,1,12407
s12874,1,10303
s12874,2,10307
s12874,3,10315
s12874,4,10861
s12874,5,12627
s12874,6,12691
s12874,7,12735
s12874,8,12739
s12874,9,12763
s12874,10,18427
s12874,11,18799
s12874,12,32197
s12874,13,32201
s12874,14,32209
s12874,15,34885
s12875,1,12339
s12875,2,12355
s12875,3,12387
s12875,4,12515
s12875,5,12519
s12875,6,35161
s12876,1,10881
s12876,2,12331
s12877,1,12411
s12877,2,35213
s12878,1,12591
s12878,2,18627
s12879,1,12819
s12879,2,12875
s12879,3,18583
s12879,4,34893
s12880,1,12903
s12881,1,10869
s12881,2,10877
s12882,1,10877
s12882,2,12431
s12883,1,12679
s12884,1,10877
s12884,2,12663
s12885,1,12339
s12886,1,35177
s12887,1,10881
s12887,2,12343
s12888,1,12399
s12889,1,12723
s12890,1,12327
s12891,1,12883
s12892,1,10877
s12892,2,12715
s12892,3,12719
s12893,1,10339
s12893,2,10833
s12893,3,10877
s12893,4,12355
s12894,1,12663
s12895,1,12675
s12895,2,12883
s12895,3,12907
s12896,1,10877
s12897,1,12371
s12897,2,12419
s12898,1,12431
s12899,1,12567
s12900,1,10877
s12900,2,12515
s12900,3,12883
s12901,1,12355
s12901,2,12551
s12902,1,12347
s12902,2,12475
s12903,1,10295
s12903,2,10299
s12903,3,10307
s12903,4,10311
s12903,5,10315
s12903,6,12483
s12903,7,12487
s12903,8,12679
s12903,9,12683
s12903,10,12687
s12903,11,12691
s12903,12,12695
s12903,13,12703
s12903,14,12827
s12903,15,12895
s12903,16,18723
s12903,17,33425
s12903,18,33429
s12903,19,33449
s12903,20,33469
s12904,1,10877
s12905,1,18787
s12906,1,12559
s12906,2,12563
s12906,3,18787
s12906,4,33469
s12907,1,12663
s12908,1,10877
s12908,2,12483
s12908,3,12675
s12908,4,12803
s12908,5,12815
s12908,6,12819
s12908,7,12823
s12908,8,12835
s12908,9,12839
s12908,10,12883
s12909,1,12643
s12910,1,12579
s12911,1,12895
s12912,1,12339
s12913,1,10829
s12913,2,10841
s12913,3,10881
s12913,4,12343
s12913,5,35185
s12914,1,10841
s12914,2,10845
s12914,3,10877
s12914,4,10881
s12915,1,10877
s12916,1,12335
s12916,2,12339
s12916,3,12347
s12916,4,12355
s12916,5,34929
s12917,1,18847
s12918,1,12715
s12919,1,33449
s12920,1,12703
s12921,1,10315
s12921,2,10339
s12922,1,12355
s12922,2,12431
s12923,1,12399
s12923,2,12411
s12924,1,12463
s12924,2,12815
s12924,3,12819
s12925,1,10877
s12925,2,12335
s12925,3,12355
s12926,1,12339
s12926,2,12407
s12926,3,12567
s12927,1,12655
s12927,2,12803
s12928,1,12679
s12929,1,10877
s12929,2,12555
s12930,1,10877
s12931,1,10877
s12931,2,12831
s12931,3,18511
s12932,1,12339
s12933,1,12339
s12933,2,35185
s12934,1,12327
s12935,1,18423
s12935,2,18691
s12935,3,18855
s12936,1,12551
s12937,1,12399
s12937,2,12595
s12937,3,34909
s12938,1,10877
s12939,1,10841
s12939,2,10861
s12939,3,10865
s12939,4,10877
s12939,5,12327
s12939,6,12339
s12939,7,12515
s12940,1,10877
s12941,1,12431
s12942,1,10877
s12942,2,12339
s12942,3,12407
s12942,4,12411
s12942,5,12483
s12942,6,12515
s12942,7,35185
s12942,8,35213
s12943,1,12703
s12944,1,12483
s12944,2,18787
s12945,1,10877
s12945,2,35177
s12946,1,12883
s12947,1,12663
s12947,2,34909
s12947,3,35153
s12948,1,35185
s12949,1,12483
s12949,2,12491
s12949,3,12495
s12949,4,32209
s12949,5,32213
s12950,1,10841
s12950,2,12339
s12950,3,18443
s12951,1,12723
s12951,2,12727
s12951,3,12731
s12951,4,18619
s12952,1,12347
s12952,2,12355
s12952,3,18519
s12953,1,12331
s12953,2,35181
s12954,1,12755
s12954,2,12771
s12954,3,32201
s12955,1,12483
s12955,2,12487
s12955,3,32205
s12956,1,10877
s12957,1,10877
s12957,2,12327
s12957,3,12555
s12957,4,35173
s12957,5,35177
s12957,6,35185
s12958,1,12339
s12958,2,12387
s12958,3,35185
s12958,4,35213
s12959,1,12339
s12959,2,12407
s12960,1,10877
s12961,1,33469
s12962,1,12687
s12962,2,12691
s12962,3,12795
s12962,4,12803
s12962,5,12831
s12962,6,34905
s12963,1,12887
s12964,1,12327
s12965,1,10877
s12965,2,12299
s12965,3,12339
s12965,4,12471
s12965,5,12567
s12965,6,12643
s12965,7,12679
s12965,8,12811
s12965,9,12847
s12965,10,18647
s12965,11,18787
s12966,1,12339
s12967,1,12895
s12968,1,33429
s12969,1,12567
s12970,1,12711
s12970,2,12719
s12970,3,12735
s12971,1,10841
s12971,2,10845
s12971,3,10877
s12971,4,10881
s12971,5,12327
s12971,6,12343
s12971,7,12355
s12971,8,35181
s12972,1,12723
s12973,1,10829
s12973,2,10833
s12973,3,10853
s12973,4,10877
s12973,5,12339
s12973,6,12347
s12973,7,12355
s12973,8,12363
s12973,9,12551
s12974,1,35185
s12975,1,12487
s12975,2,18731
s12976,1,10845
s12976,2,12339
s12976,3,12387
s12976,4,18863
s12976,5,35185
s12976,6,35213
s12977,1,10877
s12977,2,12327
s12978,1,12579
s12979,1,10877
s12980,1,12327
s12980,2,12335
s12980,3,12347
s12980,4,12355
s12980,5,35177
s12980,6,35181
s12981,1,12339
s12982,1,12559
s12983,1,35149
s12984,1,10877
s12984,2,12355
s12984,3,12675
s12984,4,12715
s12984,5,12847
s12984,6,18583
s12985,1,12339
s12985,2,35185
s12986,1,12339
s12986,2,35185
s12987,1,12339
s12987,2,12411
s12987,3,12439
s12987,4,35213
s12988,1,12895
s12989,1,35181
s12989,2,35185
s12990,1,10841
s12990,2,10881
s12990,3,12343
s12990,4,12355
s12990,5,12483
s12990,6,12487
s12990,7,12711
s12991,1,10881
s12991,2,12351
s12991,3,35153
s12991,4,35165
s12991,5,35177
s12992,1,10833
s12992,2,10869
s12992,3,10877
s12993,1,10877
s12993,2,12659
s12994,1,10877
s12995,1,10291
s12995,2,12467
s12995,3,12523
s12995,4,12663
s12995,5,12667
s12995,6,12687
s12996,1,12803
s12996,2,12895
s12997,1,10877
s12997,2,18487
s12998,1,12431
s12999,1,12591
s12999,2,12595
s13000,1,12723
s13001,1,12331
s13001,2,12895
s13002,1,33449
s13002,2,33469
s13002,3,34893
s13002,4,34897
s13002,5,34913
s13002,6,34925
s13002,7,35149
s13002,8,35161
s13002,9,35189
s13002,10,35193
s13002,11,35197
s13002,12,35201
s13002,13,35205
s13002,14,35209
s13002,15,35213
s13002,16,46281
s13002,17,46285
s13002,18,46289
s13002,19,46293
s13003,1,12823
s13004,1,12807
s13004,2,12907
s13005,1,12299
s13005,2,12367
s13005,3,12371
s13005,4,12411
s13005,5,12427
s13005,6,12451
s13006,1,10881
s13006,2,12567
s13007,1,12859
s13007,2,12883
s13008,1,12355
s13008,2,12395
s13008,3,12571
s13008,4,12575
s13009,1,12887
s13010,1,12495
s13010,2,12651
s13010,3,12895
s13011,1,10307
s13012,1,12431
s13013,1,10877
s13013,2,12327
s13013,3,12335
s13013,4,12355
s13013,5,12431
s13013,6,12551
s13013,7,12559
s13013,8,12659
s13014,1,34905
s13015,1,12555
s13016,1,12327
s13017,1,12339
s13017,2,12387
s13017,3,12715
s13017,4,18487
s13017,5,35157
s13017,6,35185
s13018,1,10339
s13018,2,12659
s13018,3,12715
s13018,4,18483
s13019,1,10881
s13019,2,12335
s13019,3,12355
s13020,1,18627
s13021,1,12555
s13021,2,12571
s13021,3,12575
s13022,1,12483
s13022,2,12487
s13022,3,12703
s13022,4,32213
s13022,5,34893
s13023,1,10299
s13023,2,10307
s13023,3,10829
s13023,4,12463
s13023,5,34889
s13024,1,12355
s13025,1,12583
s13025,2,12591
s13025,3,12711
s13026,1,10877
s13026,2,12515
s13026,3,12519
s13026,4,12883
s13027,1,12327
s13027,2,12547
s13027,3,12559
s13027,4,12563
s13027,5,35149
s13027,6,35181
s13028,1,33449
s13029,1,10877
s13029,2,12887
s13030,1,10881
s13030,2,12327
s13030,3,12335
s13031,1,18511
s13031,2,18515
s13031,3,18691
s13031,4,18703
s13032,1,12663
s13033,1,10877
s13033,2,12411
s13033,3,12483
s13033,4,18555
s13034,1,12775
s13035,1,10299
s13035,2,12531
s13035,3,12671
s13035,4,12835
s13036,1,12875
s13037,1,34921
s13038,1,12471
s13038,2,12659
s13039,1,12327
s13040,1,10833
s13040,2,12339
s13041,1,12875
s13042,1,12739
s13042,2,12759
s13043,1,12431
s13043,2,12711
s13044,1,10841
s13044,2,10877
s13044,3,12343
s13044,4,12551
s13044,5,12711
s13045,1,10877
s13045,2,12483
s13045,3,12487
s13045,4,12875
s13046,1,12559
s13047,1,10881
s13047,2,12431
s13047,3,12595
s13048,1,12715
s13049,1,12451
s13050,1,12851
s13051,1,35161
s13052,1,12339
s13052,2,12387
s13052,3,12447
s13052,4,12675
s13052,5,18815
s13053,1,12691
s13053,2,12819
s13054,1,10845
s13054,2,12591
s13054,3,35153
s13055,1,10877
s13055,2,12515
s13056,1,33469
s13057,1,10877
s13058,1,12723
s13059,1,33449
s13060,1,12339
s13061,1,10861
s13061,2,12571
s13062,1,12299
s13063,1,10877
s13063,2,12339
s13064,1,35161
s13065,1,12487
s13066,1,12775
s13066,2,33449
s13066,3,33469
s13067,1,12459
s13067,2,12479
s13067,3,12687
s13067,4,12819
s13068,1,10877
s13068,2,12331
s13069,1,34905
s13070,1,12627
s13070,2,12883
s13071,1,12579
s13072,1,34917
s13073,1,12443
s13074,1,10877
s13074,2,12403
s13074,3,12515
s13074,4,12663
s13074,5,12847
s13075,1,10299
s13075,2,10833
s13075,3,10877
s13075,4,12467
s13075,5,12591
s13075,6,12687
s13075,7,12855
s13076,1,12407
s13076,2,12411
s13077,1,10877
s13077,2,12431
s13077,3,12559
s13078,1,33433
s13078,2,33469
s13079,1,10869
s13079,2,10877
s13080,1,10877
s13080,2,12431
s13080,3,12515
s13080,4,12519
s13081,1,12723
s13081,2,35185
s13082,1,10881
s13083,1,12655
s13084,1,12439
s13084,2,12451
s13085,1,10311
s13085,2,10315
s13086,1,10861
s13086,2,32201
s13087,1,12403
s13088,1,12823
s13089,1,12595
s13089,2,12851
s13090,1,12547
s13090,2,12551
s13090,3,12555
s13091,1,12715
s13091,2,12723
s13091,3,18547
s13091,4,33449
s13091,5,33469
s13092,1,10877
s13092,2,12323
s13092,3,12339
s13093,1,12719
s13094,1,12571
s13094,2,12875
s13094,3,34893
s13095,1,12567
s13096,1,12483
s13096,2,12675
s13097,1,12867
s13097,2,12895
s13098,1,12459
s13098,2,12687
s13099,1,33469
s13100,1,33469
s13101,1,12339
s13101,2,12883
s13101,3,12887
s13102,1,33449
s13103,1,12399
s13103,2,12407
s13103,3,12411
s13103,4,18831
s13103,5,34909
s13104,1,10877
s13105,1,12431
s13105,2,12563
s13106,1,12339
s13106,2,35185
s13107,1,12895
s13108,1,12399
s13108,2,12415
s13109,1,12863
s13110,1,12339
s13111,1,12483
s13111,2,34909
s13111,3,34913
s13112,1,12339
s13112,2,12515
s13112,3,35185
s13113,1,12735
s13114,1,33449
s13114,2,33469
s13114,3,46281
s13115,1,12339
s13115,2,12483
s13116,1,10877
s13117,1,12355
s13118,1,12483
s13119,1,12327
s13120,1,35185
s13121,1,12399
s13121,2,12411
s13122,1,10877
s13122,2,12339
s13122,3,35185
s13123,1,10877
s13123,2,12339
s13123,3,12843
s13123,4,12879
s13123,5,12903
s13124,1,35177
s13124,2,35181
s13125,1,10841
s13125,2,10845
s13125,3,10877
s13125,4,10881
s13125,5,12883
s13126,1,10315
s13126,2,10339
s13127,1,12299
s13127,2,12339
s13127,3,12483
s13127,4,12567
s13127,5,12643
s13127,6,18871
s13128,1,12603
s13128,2,12621
s13129,1,12679
s13129,2,12895
s13130,1,10877
s13130,2,12339
s13130,3,12387
s13130,4,12407
s13130,5,12447
s13130,6,12515
s13130,7,12719
s13131,1,10877
s13131,2,18471
s13132,1,10833
s13132,2,12367
s13132,3,12431
s13132,4,12551
s13133,1,12411
s13133,2,12447
s13133,3,12511
s13133,4,12515
s13133,5,12519
s13134,1,12559
s13134,2,12563
s13134,3,35169
s13135,1,34909
s13136,1,10319
s13136,2,10339
s13137,1,33449
s13137,2,33469
s13138,1,12431
s13139,1,12483
s13140,1,33449
s13141,1,18787
s13142,1,10841
s13142,2,10849
s13142,3,12679
s13142,4,12691
s13142,5,12803
s13142,6,12815
s13142,7,12895
s13142,8,34917
s13143,1,10877
s13143,2,12439
s13143,3,12495
s13143,4,18831
s13144,1,12627
s13144,2,12679
s13144,3,12683
s13144,4,12691
s13144,5,12795
s13144,6,12819
s13144,7,12831
s13144,8,34889
s13145,1,10841
s13145,2,10877
s13145,3,12339
s13146,1,12299
s13147,1,10841
s13147,2,10881
s13147,3,12355
s13148,1,10877
s13149,1,12567
s13150,1,12339
s13150,2,12387
s13150,3,12515
s13151,1,18831
s13152,1,12355
s13153,1,12351
s13153,2,46281
s13154,1,10877
s13154,2,12675
s13155,1,18871
s13156,1,12339
s13156,2,12431
s13157,1,12647
s13158,1,32201
s13159,1,10877
s13160,1,33449
s13160,2,33469
s13161,1,10877
s13161,2,12411
s13161,3,12547
s13161,4,35169
s13162,1,12727
s13163,1,34909
s13164,1,35185
s13165,1,12399
s13165,2,12403
s13165,3,12411
s13166,1,12711
s13167,1,10877
s13167,2,12335
s13168,1,10877
s13169,1,12351
s13169,2,12551
s13169,3,35149
s13169,4,35165
s13169,5,35169
s13170,1,12327
s13170,2,35161
s13170,3,35169
s13171,1,12339
s13172,1,12563
s13172,2,12675
s13172,3,18879
s13173,1,12327
s13173,2,12335
s13174,1,10877
s13175,1,32213
s13176,1,12495
s13176,2,18583
s13177,1,12339
s13177,2,12343
s13177,3,12431
s13178,1,10841
s13178,2,10877
s13178,3,10881
s13178,4,12327
s13178,5,35185
s13179,1,20807
s13180,1,12563
s13180,2,12579
s13180,3,12595
s13180,4,18547
s13180,5,18787
s13180,6,35149
s13180,7,35153
s13180,8,35157
s13180,9,35165
s13180,10,35169
s13181,1,12507
s13181,2,12675
s13181,3,18487
s13182,1,12883
s13183,1,10841
s13183,2,10845
s13183,3,12331
s13183,4,12431
s13184,1,12621
s13185,1,12411
s13186,1,33469
s13187,1,12431
s13188,1,10877
s13188,2,12431
s13189,1,12411
s13190,1,10877
s13190,2,12431
s13191,1,10841
s13191,2,10881
s13192,1,12407
s13192,2,12435
s13192,3,12439
s13192,4,12507
s13192,5,12511
s13192,6,12679
s13192,7,12823
s13192,8,12887
s13192,9,12907
s13192,10,35173
s13193,1,12567
s13194,1,10295
s13195,1,12559
s13195,2,35157
s13195,3,35169
s13195,4,35173
s13195,5,35177
s13195,6,35181
s13196,1,12335
s13196,2,12347
s13197,1,10311
s13197,2,12483
s13197,3,12487
s13197,4,12571
s13197,5,12703
s13197,6,32213
s13198,1,12735
s13199,1,12575
s13200,1,18675
s13200,2,20803
s13200,3,20807
s13201,1,12567
s13202,1,10841
s13203,1,12771
s13204,1,10877
s13205,1,12483
s13205,2,12487
s13205,3,12659
s13206,1,12355
s13206,2,12675
s13206,3,12883
s13207,1,12571
s13207,2,12575
s13208,1,33469
s13209,1,10315
s13210,1,10307
s13211,1,12867
s13212,1,10841
s13212,2,12327
s13212,3,12339
s13212,4,35177
s13212,5,35181
s13212,6,35185
s13213,1,12339
s13213,2,12387
s13214,1,10833
s13214,2,10869
s13215,1,10303
s13215,2,12459
s13215,3,12479
s13215,4,12487
s13215,5,12495
s13215,6,12523
s13215,7,12531
s13215,8,12643
s13215,9,12663
s13215,10,12667
s13215,11,12671
s13215,12,12687
s13215,13,12779
s13215,14,12799
s13215,15,12843
s13215,16,12879
s13216,1,12867
s13216,2,18787
s13217,1,12711
s13218,1,12431
s13218,2,12659
s13218,3,12883
s13218,4,12887
s13219,1,10877
s13219,2,18639
s13220,1,10877
s13221,1,10877
s13222,1,12631
s13223,1,12399
s13223,2,12431
s13224,1,10877
s13224,2,12339
s13224,3,12859
s13224,4,18787
s13224,5,34925
s13224,6,34929
s13225,1,32197
s13225,2,32209
s13226,1,12483
s13226,2,12487
s13227,1,12355
s13227,2,12471
s13227,3,12887
s13227,4,35153
s13228,1,12631
s13228,2,12779
s13228,3,32197
s13229,1,12735
s13230,1,12323
s13230,2,12621
s13230,3,12783
s13230,4,18603
s13231,1,12431
s13231,2,12711
s13232,1,12723
s13232,2,12727
s13233,1,34901
s13234,1,12627
s13235,1,12299
s13236,1,12299
s13236,2,12367
s13236,3,12395
s13236,4,12403
s13237,1,12323
s13237,2,12331
s13238,1,10877
s13238,2,12515
s13239,1,12567
s13240,1,10869
s13240,2,12883
s13241,1,10877
s13242,1,12387
s13242,2,12727
s13243,1,12575
s13244,1,12551
s13244,2,12563
s13244,3,35165
s13244,4,35181
s13244,5,35197
s13244,6,35205
s13245,1,12571
s13245,2,12575
s13246,1,12663
s13247,1,35209
s13248,1,12431
s13249,1,10315
s13249,2,12495
s13249,3,33449
s13250,1,12339
s13250,2,12615
s13250,3,35185
s13251,1,12355
s13252,1,12335
s13252,2,12355
s13252,3,12363
s13253,1,12371
s13253,2,12415
s13253,3,12447
s13253,4,12503
s13254,1,32213
s13255,1,33469
s13256,1,18683
s13257,1,10841
s13257,2,10845
s13257,3,10881
s13258,1,18507
s13258,2,35177
s13259,1,10877
s13260,1,12407
s13260,2,12427
s13260,3,12431
s13260,4,12503
s13260,5,12511
s13260,6,12515
s13260,7,12519
s13260,8,35213
s13261,1,10319
s13262,1,12355
s13263,1,12399
s13263,2,12403
s13263,3,12411
s13264,1,10877
s13265,1,18691
s13266,1,10877
s13266,2,12431
s13267,1,10877
s13267,2,12515
s13268,1,10877
s13269,1,12331
s13270,1,33449
s13271,1,12343
s13272,1,12343
s13272,2,12559
s13272,3,12595
s13272,4,34925
s13272,5,35157
s13272,6,35165
s13273,1,33449
