sequence_id,pos,item
s3411,24,3814
s3411,25,46
s3411,26,10
s3411,27,1031
s3411,28,23
s3411,29,4913
s3411,30,10
s3411,31,134
s3412,1,356
s3412,2,738
s3412,3,267
s3412,4,234
s3412,5,2754
s3412,6,4909
s3412,7,46
s3412,8,2695
s3412,9,8
s3412,10,4910
s3412,11,10
s3412,12,2844
s3412,13,155
s3412,14,22
s3412,15,14
s3412,16,1283
s3412,17,15
s3412,18,64
s3413,1,356
s3413,2,738
s3413,3,267
s3413,4,234
s3413,5,61
s3413,6,2805
s3413,7,55
s3413,8,10
s3413,9,2844
s3413,10,46
s3413,11,3685
s3413,12,2631
s3413,13,4861
s3413,14,3512
s3413,15,31
s3413,16,61
s3413,17,2805
s3413,18,46
s3413,19,4862
s3413,20,2631
s3413,21,1191
s3413,22,22
s3414,1,356
s3414,2,356
s3414,3,738
s3414,4,267
s3414,5,234
s3414,6,4915
s3414,7,55
s3414,8,10
s3414,9,4871
s3414,10,46
s3414,11,4863
s3414,12,2749
s3414,13,4796
s3414,14,116
s3415,1,356
s3415,2,1
s3415,3,1448
s3415,4,46
s3415,5,61
s3415,6,4917
s3415,7,78
s3415,8,2721
s3415,9,2752
s3415,10,31
s3415,11,10
s3415,12,2753
s3415,13,46
s3415,14,61
s3415,15,4917
s3415,16,64
s3415,17,2756
s3415,18,31
s3415,19,61
s3415,20,3430
s3416,1,356
s3416,2,4584
s3416,3,4917
s3416,4,278
s3416,5,890
s3416,6,4918
s3416,7,5134
s3416,8,5135
s3416,9,64
s3416,10,129
s3416,11,1218
s3417,1,1272
s3417,2,387
s3417,3,267
s3417,4,63
s3417,5,55
s3417,6,218
s3417,7,10
s3417,8,4915
s3417,9,46
s3417,10,10
s3417,11,4871
s3418,1,356
s3418,2,738
s3418,3,267
s3418,4,234
s3418,5,4915
s3418,6,55
s3418,7,10
s3418,8,4871
s3418,9,2733
s3418,10,4915
s3418,11,55
s3418,12,10
s3418,13,3003
s3418,14,2063
s3418,15,3041
s3419,1,356
s3419,2,738
s3419,3,2720
s3419,4,4919
s3419,5,46
s3419,6,1515
s3419,7,267
s3419,8,234
s3419,9,566
s3419,10,10
s3419,11,2733
s3419,12,4915
s3419,13,890
s3419,14,4919
s3419,15,566
s3419,16,64
s3419,17,4917
s3419,18,55
s3419,19,121
s3419,20,890
s3419,21,4918
s3419,22,31
s3419,23,890
s3419,24,4919
s3419,25,566
s3419,26,1218
s3419,27,4917
s3419,28,55
s3419,29,121
s3419,30,890
s3419,31,4918
s3420,1,356
s3420,2,738
s3420,3,55
s3420,4,10
s3420,5,225
s3420,6,2063
s3420,7,46
s3420,8,10
s3420,9,4871
s3420,10,23
s3420,11,41
s3420,12,2559
s3420,13,10
s3420,14,3612
s3420,15,5136
s3420,16,267
s3420,17,234
s3420,18,2733
s3420,19,4915
s3420,20,356
s3420,21,738
s3420,22,178
s3420,23,2720
s3420,24,4919
s3420,25,46
s3420,26,1515
s3420,27,890
s3420,28,4919
s3420,29,566
s3420,30,64
s3420,31,4917
s3420,32,31
s3420,33,890
s3420,34,4919
s3420,35,566
s3420,36,1218
s3420,37,4917
s3421,1,356
s3421,2,738
s3421,3,55
s3421,4,10
s3421,5,4876
s3421,6,46
s3421,7,10
s3421,8,4871
s3421,9,3042
s3421,10,267
s3421,11,234
s3421,12,1662
s3421,13,4915
s3422,1,356
s3422,2,738
s3422,3,890
s3422,4,4915
s3422,5,234
s3422,6,267
s3422,7,55
s3422,8,10
s3422,9,4874
s3422,10,46
s3422,11,10
s3422,12,4871
s3422,13,38
s3422,14,10
s3422,15,890
s3422,16,4876
s3423,1,356
s3423,2,738
s3423,3,113
s3423,4,246
s3423,5,4904
s3423,6,3828
s3423,7,31
s3423,8,4904
s3423,9,155
s3423,10,305
s3423,11,10
s3423,12,787
s3423,13,880
s3423,14,8
s3423,15,64
s3423,16,4063
s3424,1,1272
s3424,2,267
s3424,3,387
s3424,4,8
s3424,5,502
s3424,6,46
s3424,7,125
s3424,8,38
s3424,9,502
s3424,10,10
s3424,11,4874
s3425,1,356
s3425,2,738
s3425,3,51
s3425,4,246
s3425,5,2711
s3425,6,4915
s3425,7,31
s3425,8,178
s3425,9,4919
s3425,10,246
s3425,11,4208
s3425,12,4919
s3425,13,46
s3425,14,1515
s3425,15,566
s3425,16,449
s3425,17,4917
s3425,18,890
s3425,19,4919
s3426,1,356
s3426,2,356
s3426,3,738
s3426,4,267
s3426,5,234
s3426,6,4920
s3426,7,46
s3426,8,4863
s3426,9,2749
s3426,10,2714
s3426,11,55
s3426,12,10
s3426,13,4915
s3426,14,46
s3426,15,10
s3426,16,64
s3426,17,2063
s3426,18,46
s3426,19,10
s3426,20,4871
s3426,21,356
s3426,22,738
s3426,23,2714
s3426,24,4920
s3426,25,55
s3426,26,10
s3426,27,4915
s3426,28,46
s3426,29,10
s3426,30,225
s3426,31,2063
s3426,32,46
s3426,33,10
s3426,34,4871
s3426,35,31
s3426,36,2714
s3426,37,4920
s3426,38,55
s3426,39,10
s3426,40,4915
s3426,41,46
s3426,42,10
s3426,43,4871
s3426,44,55
s3426,45,10
s3426,46,4876
s3426,47,3042
s3427,1,356
s3427,2,738
s3427,3,267
s3427,4,234
s3427,5,10
s3427,6,4921
s3427,7,4922
s3427,8,8
s3427,9,5137
s3427,10,1080
s3427,11,10
s3427,12,4915
s3427,13,129
s3427,14,10
s3427,15,64
s3427,16,955
s3427,17,8
s3427,18,10
s3427,19,225
s3428,1,356
s3428,2,738
s3428,3,267
s3428,4,4924
s3428,5,10
s3428,6,4915
s3428,7,43
s3428,8,846
s3428,9,31
s3428,10,234
s3428,11,178
s3428,12,4873
s3428,13,46
s3428,14,846
s3428,15,8
s3428,16,15
s3428,17,822
s3428,18,55
s3428,19,10
s3428,20,4920
s3428,21,31
s3428,22,4924
s3428,23,10
s3428,24,4920
s3428,25,43
s3428,26,846
s3429,1,356
s3429,2,356
s3429,3,738
s3429,4,267
s3429,5,234
s3429,6,61
s3429,7,3467
s3429,8,46
s3429,9,4858
s3429,10,31
s3429,11,4859
s3429,12,31
s3429,13,3989
s3429,14,31
s3429,15,3210
s3429,16,4903
s3429,17,4066
s3430,1,356
s3430,2,738
s3430,3,267
s3430,4,234
s3430,5,5079
s3430,6,758
s3430,7,249
s3430,8,46
s3430,9,4863
s3430,10,2749
s3430,11,31
s3430,12,4924
s3430,13,125
s3430,14,43
s3430,15,846
s3431,1,178
s3431,2,4925
s3431,3,246
s3431,4,46
s3431,5,846
s3431,6,31
s3431,7,267
s3431,8,1825
s3431,9,55
s3431,10,125
s3431,11,758
s3431,12,4919
s3431,13,46
s3431,14,1515
s3432,1,356
s3432,2,356
s3432,3,738
s3432,4,267
s3432,5,234
s3432,6,243
s3432,7,840
s3432,8,55
s3432,9,10
s3432,10,4871
s3432,11,2655
s3432,12,46
s3432,13,4858
s3432,14,31
s3432,15,4859
s3432,16,31
s3432,17,3989
s3432,18,31
s3432,19,3210
s3432,20,4903
s3432,21,4066
s3432,22,46
s3432,23,4926
s3432,24,356
s3432,25,738
s3432,26,10
s3432,27,2714
s3432,28,249
s3432,29,46
s3432,30,14
s3432,31,43
s3432,32,178
s3432,33,4925
s3433,1,31
s3433,2,267
s3433,3,4924
s3433,4,178
s3433,5,5138
s3433,6,31
s3433,7,178
s3433,8,4941
s3433,9,43
s3433,10,846
s3434,1,2478
s3434,2,356
s3434,3,738
s3434,4,5058
s3434,5,234
s3434,6,10
s3434,7,2747
s3434,8,46
s3434,9,4863
s3434,10,2749
s3435,1,890
s3435,2,2752
s3435,3,31
s3435,4,61
s3435,5,3430
s3435,6,78
s3435,7,10
s3435,8,1448
s3435,9,46
s3435,10,14
s3435,11,31
s3435,12,61
s3435,13,2756
s3435,14,31
s3435,15,61
s3435,16,3430
s3435,17,10
s3435,18,2753
s3435,19,46
s3435,20,14
s3435,21,31
s3435,22,61
s3435,23,2756
s3435,24,31
s3435,25,61
s3435,26,3430
s3435,27,10
s3435,28,2755
s3435,29,46
s3435,30,14
s3436,1,356
s3436,2,738
s3436,3,267
s3436,4,4924
s3436,5,14
s3436,6,43
s3436,7,920
s3436,8,846
s3436,9,1230
s3436,10,31
s3436,11,211
s3436,12,31
s3436,13,234
s3436,14,61
s3436,15,1735
s3436,16,46
s3436,17,846
s3436,18,8
s3436,19,14
s3436,20,3259
s3436,21,1277
s3437,1,356
s3437,2,738
s3437,3,267
s3437,4,1825
s3437,5,55
s3437,6,14
s3437,7,758
s3437,8,4873
s3437,9,46
s3437,10,846
s3437,11,8
s3437,12,15
s3437,13,1128
s3437,14,16
s3437,15,10
s3437,16,758
s3437,17,4874
s3437,18,46
s3437,19,14
s3437,20,388
s3437,21,890
s3437,22,4873
s3437,23,188
s3437,24,10
s3437,25,64
s3437,26,2063
s3437,27,46
s3437,28,14
s3437,29,31
s3437,30,890
s3437,31,4873
s3437,32,188
s3437,33,10
s3437,34,225
s3437,35,2063
s3437,36,46
s3437,37,14
s3438,1,356
s3438,2,738
s3438,3,267
s3438,4,234
s3438,5,4875
s3438,6,46
s3438,7,4863
s3438,8,2749
s3438,9,31
s3438,10,4924
s3438,11,125
s3438,12,43
s3438,13,846
s3439,1,356
s3439,2,738
s3439,3,267
s3439,4,872
s3439,5,10
s3439,6,4875
s3439,7,323
s3439,8,10
s3439,9,4873
s3439,10,16
s3439,11,10
s3439,12,4876
s3439,13,46
s3439,14,10
s3439,15,2747
s3439,16,8
s3439,17,1449
s3439,18,10
s3439,19,2747
s3440,1,356
s3440,2,356
s3440,3,738
s3440,4,267
s3440,5,234
s3440,6,10
s3440,7,3279
s3440,8,4878
s3440,9,46
s3440,10,920
s3440,11,846
s3441,1,890
s3441,2,2752
s3441,3,31
s3441,4,61
s3441,5,3430
s3441,6,78
s3441,7,10
s3441,8,1448
s3441,9,880
s3441,10,31
s3441,11,64
s3441,12,2756
s3441,13,31
s3441,14,61
s3441,15,3430
s3441,16,10
s3441,17,2753
s3441,18,880
s3442,1,356
s3442,2,738
s3442,3,267
s3442,4,234
s3442,5,890
s3442,6,4879
s3442,7,46
s3442,8,846
s3442,9,634
s3442,10,111
s3442,11,46
s3442,12,64
s3442,13,3133
s3442,14,234
s3442,15,267
s3442,16,125
s3442,17,841
s3442,18,10
s3442,19,890
s3442,20,4880
s3442,21,46
s3442,22,10
s3442,23,3279
s3442,24,4878
s3442,25,356
s3442,26,4584
s3442,27,4881
s3442,28,841
s3442,29,10
s3442,30,955
s3442,31,841
s3442,32,106
s3442,33,2063
s3442,34,31
s3442,35,1218
s3442,36,4881
s3442,37,841
s3442,38,10
s3442,39,225
s3442,40,955
s3442,41,841
s3442,42,22
s3442,43,2063
s3443,1,111
s3443,2,46
s3443,3,10
s3443,4,3279
s3443,5,4878
s3443,6,234
s3443,7,267
s3443,8,10
s3443,9,4879
s3443,10,841
s3443,11,10
s3443,12,890
s3443,13,4880
s3443,14,880
s3444,1,356
s3444,2,738
s3444,3,10
s3444,4,4879
s3444,5,2920
s3444,6,111
s3444,7,178
s3444,8,4722
s3444,9,841
s3444,10,348
s3444,11,31
s3444,12,2780
s3444,13,43
s3444,14,178
s3444,15,4722
s3444,16,1649
s3444,17,10
s3444,18,3279
s3444,19,4878
s3444,20,43
s3444,21,178
s3444,22,2850
s3444,23,64
s3444,24,8
s3444,25,1218
s3444,26,388
s3444,27,8
s3444,28,10
s3444,29,3279
s3444,30,5139
s3444,31,246
s3444,32,10
s3444,33,2850
s3444,34,46
s3444,35,10
s3444,36,4879
s3445,1,356
s3445,2,356
s3445,3,738
s3445,4,267
s3445,5,234
s3445,6,10
s3445,7,4882
s3445,8,46
s3445,9,4863
s3445,10,2749
s3446,1,890
s3446,2,2752
s3446,3,78
s3446,4,10
s3446,5,1448
s3446,6,880
s3446,7,31
s3446,8,61
s3446,9,2756
s3446,10,10
s3446,11,2753
s3446,12,880
s3446,13,31
s3446,14,61
s3446,15,2756
s3446,16,31
s3446,17,61
s3446,18,3430
s3446,19,10
s3446,20,2755
s3446,21,880
s3447,1,356
s3447,2,738
s3447,3,267
s3447,4,4924
s3447,5,14
s3447,6,43
s3447,7,920
s3447,8,846
s3447,9,31
s3447,10,234
s3447,11,5079
s3447,12,61
s3447,13,1735
s3447,14,46
s3447,15,846
s3447,16,3259
s3447,17,1277
s3448,1,356
s3448,2,824
s3448,3,267
s3448,4,234
s3448,5,5079
s3448,6,61
s3448,7,2921
s3448,8,46
s3448,9,243
s3448,10,5140
s3448,11,3259
s3448,12,1277
s3448,13,31
s3448,14,234
s3448,15,61
s3448,16,1735
s3448,17,46
s3448,18,846
s3448,19,55
s3448,20,10
s3448,21,2921
s3448,22,880
s3448,23,3259
s3448,24,1277
s3449,1,356
s3449,2,738
s3449,3,267
s3449,4,1825
s3449,5,55
s3449,6,14
s3449,7,758
s3449,8,4873
s3449,9,46
s3449,10,846
s3449,11,31
s3449,12,872
s3449,13,10
s3449,14,4873
s3449,15,188
s3449,16,10
s3449,17,758
s3449,18,4874
s3449,19,22
s3449,20,246
s3449,21,38
s3449,22,10
s3449,23,758
s3449,24,3204
s3449,25,880
s3450,1,356
s3450,2,4883
s3450,3,123
s3450,4,10
s3450,5,2921
s3450,6,246
s3450,7,10
s3450,8,4873
s3450,9,10
s3450,10,822
s3450,11,55
s3450,12,10
s3450,13,4875
s3450,14,8
s3450,15,1449
s3450,16,10
s3450,17,4882
s3451,1,356
s3451,2,738
s3451,3,267
s3451,4,234
s3451,5,10
s3451,6,4875
s3451,7,46
s3451,8,4863
s3451,9,2749
s3451,10,31
s3451,11,4924
s3451,12,125
s3451,13,43
s3451,14,846
s3451,15,8
s3451,16,1449
s3451,17,10
s3451,18,4882
s3452,1,356
s3452,2,738
s3452,3,267
s3452,4,234
s3452,5,10
s3452,6,896
s3452,7,23
s3452,8,246
s3452,9,188
s3452,10,10
s3452,11,4882
s3452,12,121
s3452,13,4884
s3452,14,31
s3452,15,121
s3452,16,4885
s3452,17,31
s3452,18,121
s3452,19,4887
s3452,20,31
s3452,21,121
s3452,22,4886
s3452,23,8
s3452,24,1036
s3452,25,4888
s3452,26,46
s3452,27,920
s3452,28,846
s3453,1,356
s3453,2,356
s3453,3,738
s3453,4,267
s3453,5,234
s3453,6,10
s3453,7,1132
s3453,8,46
s3453,9,920
s3453,10,846
s3454,1,46
s3454,2,634
s3454,3,1151
s3454,4,234
s3454,5,267
s3454,6,10
s3454,7,1132
s3454,8,121
s3454,9,4891
s3454,10,31
s3454,11,121
s3454,12,4896
s3454,13,121
s3454,14,4887
s3454,15,121
s3454,16,4892
s3454,17,31
s3454,18,121
s3454,19,4893
s3454,20,246
s3454,21,46
s3454,22,10
s3454,23,85
s3455,1,356
s3455,2,738
s3455,3,1662
s3455,4,2170
s3455,5,2185
s3455,6,111
s3455,7,46
s3455,8,10
s3455,9,4876
s3455,10,880
s3455,11,757
s3455,12,2170
s3455,13,46
s3455,14,10
s3455,15,1132
s3455,16,111
s3455,17,46
s3455,18,10
s3455,19,64
s3455,20,2063
s3455,21,880
s3455,22,31
s3455,23,757
s3455,24,2170
s3455,25,46
s3455,26,10
s3455,27,1132
s3455,28,111
s3455,29,46
s3455,30,10
s3455,31,225
s3455,32,2063
s3455,33,880
s3456,1,356
s3456,2,4834
s3456,3,4887
s3456,4,234
s3456,5,805
s3456,6,10
s3456,7,1829
s3456,8,46
s3456,9,4123
s3456,10,38
s3456,11,64
s3456,12,4896
s3456,13,61
s3456,14,4894
s3456,15,31
s3456,16,61
s3456,17,4895
s3456,18,31
s3456,19,757
s3456,20,4887
s3456,21,234
s3456,22,457
s3456,23,4123
s3456,24,38
s3456,25,1218
s3456,26,4896
s3456,27,61
s3456,28,4894
s3456,29,31
s3456,30,61
s3456,31,4895
s3457,1,168
s3457,2,4051
s3457,3,10
s3457,4,1662
s3457,5,2170
s3457,6,2185
s3457,7,111
s3457,8,46
s3457,9,10
s3457,10,1132
s3458,1,356
s3458,2,738
s3458,3,38
s3458,4,10
s3458,5,1132
s3458,6,246
s3458,7,758
s3458,8,4887
s3458,9,234
s3458,10,457
s3458,11,4123
s3458,12,121
s3458,13,4892
s3458,14,31
s3458,15,121
s3458,16,4893
s3459,1,356
s3459,2,738
s3459,3,61
s3459,4,4894
s3459,5,566
s3459,6,890
s3459,7,2170
s3459,8,46
s3459,9,10
s3459,10,85
s3459,11,31
s3459,12,61
s3459,13,4894
s3459,14,566
s3459,15,890
s3459,16,2170
s3459,17,46
s3459,18,10
s3459,19,85
s3459,20,31
s3459,21,61
s3459,22,4894
s3459,23,566
s3459,24,890
s3459,25,2170
s3459,26,46
s3459,27,10
s3459,28,85
s3459,29,473
s3459,30,8
s3459,31,10
s3459,32,1662
s3459,33,2170
s3459,34,2185
s3459,35,111
s3459,36,46
s3459,37,14
s3460,1,356
s3460,2,4898
s3460,3,4892
s3460,4,31
s3460,5,178
s3460,6,2170
s3460,7,246
s3460,8,46
s3460,9,10
s3460,10,85
s3461,1,218
s3461,2,46
s3461,3,14
s3461,4,78
s3461,5,64
s3461,6,634
s3461,7,1151
s3461,8,46
s3461,9,920
s3461,10,846
s3462,1,356
s3462,2,738
s3462,3,267
s3462,4,234
s3462,5,121
s3462,6,1663
s3462,7,4899
s3462,8,31
s3462,9,121
s3462,10,5141
s3462,11,31
s3462,12,121
s3462,13,4901
s3462,14,46
s3462,15,920
s3462,16,846
s3463,1,356
s3463,2,1659
s3463,3,61
s3463,4,1588
s3463,5,46
s3463,6,920
s3463,7,846
s3463,8,234
s3463,9,267
s3463,10,14
s3463,11,31
s3463,12,218
s3463,13,10
s3463,14,896
s3463,15,880
s3464,1,356
s3464,2,356
s3464,3,738
s3464,4,267
s3464,5,234
s3464,6,10
s3464,7,4866
s3464,8,2810
s3464,9,46
s3464,10,4863
s3464,11,2749
s3465,1,10
s3465,2,1448
s3465,3,46
s3465,4,14
s3465,5,78
s3465,6,61
s3465,7,2756
s3465,8,31
s3465,9,10
s3465,10,2753
s3465,11,46
s3465,12,14
s3465,13,61
s3465,14,2756
s3465,15,14
s3465,16,78
s3465,17,4928
s3465,18,31
s3465,19,890
s3465,20,2752
s3465,21,78
s3465,22,10
s3465,23,2755
s3465,24,46
s3465,25,14
s3465,26,10
s3465,27,3366
s3465,28,880
s3465,29,246
s3465,30,46
s3465,31,10
s3465,32,85
s3466,1,356
s3466,2,738
s3466,3,267
s3466,4,4924
s3466,5,14
s3466,6,43
s3466,7,920
s3466,8,846
s3466,9,502
s3466,10,10
s3466,11,2965
s3466,12,46
s3466,13,14
s3466,14,31
s3466,15,10
s3466,16,4876
s3466,17,880
s3466,18,3259
s3466,19,1277
s3466,20,31
s3466,21,10
s3466,22,3366
s3466,23,46
s3466,24,14
s3467,1,328
s3467,2,267
s3467,3,234
s3467,4,150
s3467,5,14
s3467,6,61
s3467,7,1735
s3467,8,46
s3467,9,846
s3467,10,3259
s3467,11,1277
s3468,1,356
s3468,2,738
s3468,3,267
s3468,4,234
s3468,5,890
s3468,6,4873
s3468,7,46
s3468,8,846
s3468,9,55
s3468,10,14
s3468,11,566
s3468,12,10
s3468,13,1735
s3468,14,880
s3468,15,16
s3468,16,10
s3468,17,890
s3468,18,4874
s3468,19,46
s3468,20,14
s3468,21,188
s3468,22,10
s3468,23,890
s3468,24,4876
s3468,25,880
s3468,26,8
s3468,27,15
s3468,28,822
s3468,29,55
s3468,30,10
s3468,31,4875
s3468,32,8
s3468,33,1449
s3468,34,14
s3468,35,4888
s3469,1,356
s3469,2,738
s3469,3,267
s3469,4,234
s3469,5,10
s3469,6,4875
s3469,7,46
s3469,8,4863
s3469,9,2749
s3469,10,31
s3469,11,4924
s3469,12,125
s3469,13,43
s3469,14,846
s3470,1,356
s3470,2,356
s3470,3,738
s3470,4,267
s3470,5,234
s3470,6,10
s3470,7,1033
s3470,8,4865
s3470,9,887
s3470,10,31
s3470,11,10
s3470,12,920
s3470,13,4866
s3470,14,46
s3470,15,838
s3470,16,4121
s3470,17,473
s3470,18,8
s3470,19,10
s3470,20,1151
s3470,21,46
s3470,22,10
s3470,23,5048
s3471,1,2478
s3471,2,356
s3471,3,738
s3471,4,267
s3471,5,234
s3471,6,10
s3471,7,2810
s3471,8,46
s3471,9,1544
s3471,10,2644
s3471,11,46
s3471,12,4863
s3471,13,2749
s3472,1,2714
s3472,2,2752
s3472,3,78
s3472,4,10
s3472,5,1448
s3472,6,880
s3472,7,31
s3472,8,2714
s3472,9,2752
s3472,10,10
s3472,11,2753
s3472,12,880
s3472,13,14
s3472,14,78
s3472,15,4928
s3472,16,31
s3472,17,757
s3472,18,2752
s3472,19,10
s3472,20,2755
s3472,21,880
s3473,1,356
s3473,2,738
s3473,3,267
s3473,4,234
s3473,5,10
s3473,6,3366
s3473,7,880
s3473,8,841
s3473,9,10
s3473,10,758
s3473,11,4874
s3473,12,46
s3473,13,14
s3473,14,10
s3473,15,3366
s3473,16,880
s3473,17,246
s3473,18,46
s3473,19,10
s3473,20,85
s3474,1,356
s3474,2,738
s3474,3,267
s3474,4,234
s3474,5,218
s3474,6,10
s3474,7,896
s3474,8,46
s3474,9,10
s3474,10,2810
s3474,11,10
s3474,12,4659
s3474,13,31
s3474,14,10
s3474,15,4930
s3474,16,31
s3474,17,10
s3474,18,4847
s3474,19,31
s3474,20,10
s3474,21,4931
s3474,22,31
s3474,23,10
s3474,24,4932
s3475,1,356
s3475,2,738
s3475,3,267
s3475,4,234
s3475,5,55
s3475,6,10
s3475,7,2810
s3475,8,61
s3475,9,4936
s3475,10,4933
s3475,11,46
s3475,12,4934
s3475,13,566
s3475,14,10
s3475,15,4937
s3475,16,880
s3475,17,3828
s3475,18,150
s3475,19,10
s3475,20,1189
s3475,21,46
s3475,22,14
s3476,1,356
s3476,2,738
s3476,3,267
s3476,4,1825
s3476,5,758
s3476,6,4873
s3476,7,55
s3476,8,10
s3476,9,758
s3476,10,4880
s3476,11,46
s3476,12,10
s3476,13,4933
s3476,14,46
s3476,15,2695
s3476,16,8
s3476,17,15
s3476,18,822
s3476,19,55
s3476,20,10
s3476,21,4875
s3477,1,356
s3477,2,738
s3477,3,267
s3477,4,234
s3477,5,10
s3477,6,4875
s3477,7,46
s3477,8,4863
s3477,9,2749
s3477,10,31
s3477,11,4924
s3477,12,125
s3477,13,43
s3477,14,2695
s3478,1,356
s3478,2,738
s3478,3,267
s3478,4,872
s3478,5,10
s3478,6,4875
s3478,7,323
s3478,8,10
s3478,9,4873
s3478,10,841
s3478,11,10
s3478,12,4876
s3478,13,46
s3478,14,10
s3478,15,2810
s3478,16,8
s3478,17,1449
s3478,18,14
s3478,19,4888
s3478,20,267
s3478,21,234
s3478,22,10
s3478,23,2810
s3478,24,3766
s3478,25,43
s3478,26,4915
s3479,1,356
s3479,2,356
s3479,3,738
s3479,4,267
s3479,5,234
s3479,6,10
s3479,7,5041
s3479,8,46
s3479,9,2695
s3479,10,31
s3479,11,10
s3479,12,1890
s3479,13,46
s3479,14,14
s3479,15,46
s3479,16,2695
s3479,17,46
s3479,18,10
s3479,19,5142
s3479,20,46
s3479,21,10
s3479,22,3102
s3479,23,5143
s3479,24,23
s3479,25,5144
s3479,26,305
s3479,27,10
s3479,28,2655
s3479,29,46
s3479,30,10
s3479,31,4871
s3479,32,46
s3479,33,10
s3479,34,2398
s3480,1,841
s3480,2,10
s3480,3,3003
s3480,4,2063
s3480,5,3041
s3480,6,10
s3480,7,4940
s3480,8,46
s3480,9,10
s3480,10,4939
s3480,11,246
s3480,12,46
s3480,13,3210
s3480,14,4903
s3480,15,4066
s3480,16,243
s3480,17,1232
s3480,18,2752
s3481,1,356
s3481,2,4898
s3481,3,249
s3481,4,246
s3481,5,2733
s3481,6,31
s3481,7,178
s3481,8,4936
s3481,9,4919
s3481,10,2733
s3481,11,10
s3481,12,4925
s3481,13,46
s3481,14,10
s3481,15,249
s3481,16,31
s3481,17,178
s3481,18,4941
s3481,19,246
s3481,20,46
s3481,21,1515
s3482,1,356
s3482,2,738
s3482,3,55
s3482,4,10
s3482,5,3612
s3482,6,2063
s3482,7,10
s3482,8,4940
s3482,9,246
s3482,10,243
s3482,11,1232
s3482,12,2752
s3482,13,178
s3482,14,249
s3482,15,246
s3482,16,2733
s3482,17,31
s3482,18,178
s3482,19,4919
s3482,20,46
s3482,21,2695
s3482,22,2733
s3482,23,10
s3482,24,4925
s3482,25,46
s3482,26,10
s3482,27,249
s3482,28,31
s3482,29,178
s3482,30,4941
s3482,31,46
s3482,32,1515
s3483,1,356
s3483,2,738
s3483,3,55
s3483,4,10
s3483,5,3001
s3483,6,2063
s3483,7,246
s3483,8,4940
s3483,9,46
s3483,10,2754
s3483,11,2752
s3483,12,178
s3483,13,249
s3483,14,2721
s3483,15,31
s3483,16,178
s3483,17,4919
s3483,18,2721
s3483,19,10
s3483,20,4925
s3483,21,46
s3483,22,10
s3483,23,249
s3483,24,31
s3483,25,178
s3483,26,4941
s3483,27,46
s3483,28,1515
s3484,1,356
s3484,2,738
s3484,3,55
s3484,4,10
s3484,5,2560
s3484,6,2063
s3484,7,2543
s3484,8,2754
s3484,9,2752
s3485,1,356
s3485,2,1
s3485,3,4940
s3485,4,46
s3485,5,10
s3485,6,64
s3485,7,2063
s3485,8,46
s3485,9,10
s3485,10,3247
s3485,11,246
s3485,12,2718
s3485,13,2752
s3485,14,178
s3485,15,249
s3485,16,757
s3485,17,31
s3485,18,178
s3485,19,4919
s3485,20,757
s3486,1,356
s3486,2,738
s3486,3,55
s3486,4,10
s3486,5,225
s3486,6,2063
s3486,7,46
s3486,8,10
s3486,9,4939
s3486,10,3247
s3486,11,841
s3486,12,106
s3486,13,1173
s3486,14,31
s3486,15,22
s3486,16,1173
s3486,17,246
s3486,18,4940
s3486,19,46
s3486,20,2718
s3486,21,2752
s3486,22,178
s3486,23,249
s3486,24,757
s3486,25,31
s3486,26,178
s3486,27,4919
s3486,28,757
s3487,1,356
s3487,2,2785
s3487,3,10
s3487,4,4940
s3487,5,46
s3487,6,10
s3487,7,4939
s3487,8,3259
s3487,9,1277
s3487,10,246
s3487,11,46
s3487,12,3210
s3487,13,4903
s3487,14,4066
s3488,1,356
s3488,2,738
s3488,3,10
s3488,4,4919
s3488,5,55
s3488,6,10
s3488,7,249
s3488,8,246
s3488,9,46
s3488,10,2695
s3488,11,10
s3488,12,4925
s3488,13,46
s3488,14,10
s3488,15,249
s3488,16,31
s3488,17,178
s3488,18,4941
s3488,19,46
s3488,20,1515
s3488,21,31
s3488,22,10
s3488,23,5145
s3488,24,46
s3488,25,178
s3488,26,5138
s3488,27,46
s3488,28,1515
s3488,29,31
s3488,30,218
s3488,31,10
s3488,32,249
s3488,33,46
s3488,34,10
s3488,35,4939
s3488,36,246
s3488,37,4942
s3488,38,43
s3488,39,1515
s3489,1,356
s3489,2,738
s3489,3,10
s3489,4,840
s3489,5,55
s3489,6,10
s3489,7,3247
s3489,8,46
s3489,9,10
s3489,10,4939
s3489,11,78
s3489,12,4926
s3489,13,46
s3489,14,4858
s3489,15,31
s3489,16,4859
s3489,17,31
s3489,18,3989
s3489,19,31
s3489,20,3210
s3489,21,4903
s3489,22,4066
s3490,1,31
s3490,2,2733
s3490,3,2752
s3490,4,78
s3490,5,10
s3490,6,1448
s3490,7,31
s3490,8,10
s3490,9,2755
s3490,10,38
s3490,11,10
s3490,12,2753
s3490,13,78
s3490,14,2714
s3490,15,2752
s3490,16,5146
s3490,17,8
s3490,18,10
s3490,19,4940
s3490,20,46
s3490,21,10
s3490,22,4939
s3491,1,356
s3491,2,738
s3491,3,178
s3491,4,249
s3491,5,246
s3491,6,758
s3491,7,31
s3491,8,178
s3491,9,4919
s3491,10,46
s3491,11,2695
s3491,12,758
s3491,13,178
s3491,14,4925
s3491,15,46
s3491,16,1515
s3491,17,31
