sequence_id,pos,item
s1087,13,3005
s1087,14,3040
s1087,15,3008
s1088,1,3068
s1088,2,3014
s1088,3,3016
s1088,4,3068
s1088,5,3035
s1088,6,3066
s1088,7,3035
s1088,8,3006
s1088,9,3005
s1089,1,3056
s1089,2,3034
s1089,3,3031
s1089,4,3037
s1089,5,3031
s1089,6,3005
s1089,7,3063
s1089,8,3006
s1089,9,3063
s1089,10,3023
s1089,11,3031
s1089,12,3005
s1090,1,3024
s1090,2,3024
s1090,3,3014
s1090,4,3021
s1090,5,3021
s1090,6,3058
s1091,1,3014
s1091,2,3021
s1091,3,3014
s1091,4,3031
s1091,5,3030
s1091,6,3014
s1092,1,3062
s1092,2,3022
s1092,3,3023
s1092,4,3030
s1092,5,3014
s1092,6,3016
s1092,7,3014
s1092,8,3023
s1092,9,3014
s1092,10,3016
s1092,11,3016
s1092,12,3005
s1093,1,3031
s1093,2,3052
s1093,3,3035
s1094,1,3005
s1094,2,3035
s1094,3,3040
s1094,4,3005
s1094,5,3011
s1094,6,3078
s1094,7,3032
s1094,8,3065
s1094,9,3067
s1094,10,3042
s1094,11,3067
s1094,12,3027
s1094,13,3048
s1094,14,3042
s1094,15,3014
s1095,1,3057
s1095,2,3047
s1095,3,3064
s1095,4,3019
s1095,5,3069
s1095,6,3030
s1095,7,3069
s1095,8,3049
s1095,9,3051
s1095,10,3075
s1095,11,3055
s1095,12,3064
s1096,1,3024
s1096,2,3014
s1096,3,3022
s1096,4,3014
s1097,1,3062
s1097,2,3049
s1097,3,3023
s1097,4,3049
s1097,5,3030
s1097,6,3042
s1098,1,3030
s1098,2,3030
s1098,3,3031
s1098,4,3024
s1098,5,3042
s1099,1,3067
s1099,2,3074
s1099,3,3006
s1099,4,3067
s1099,5,3037
s1099,6,3030
s1100,1,3057
s1100,2,3032
s1100,3,3042
s1101,1,3014
s1101,2,3030
s1101,3,3042
s1102,1,3068
s1102,2,3048
s1102,3,3042
s1102,4,3021
s1102,5,3030
s1102,6,3019
s1102,7,3006
s1102,8,3022
s1102,9,3014
s1103,1,3008
s1103,2,3049
s1103,3,3042
s1103,4,3030
s1103,5,3014
s1103,6,3010
s1103,7,3014
s1103,8,3030
s1103,9,3030
s1103,10,3014
s1103,11,3019
s1103,12,3006
s1103,13,3069
s1103,14,3064
s1103,15,3028
s1103,16,3031
s1103,17,3030
s1104,1,3066
s1104,2,3021
s1105,1,3027
s1105,2,3019
s1105,3,3047
s1106,1,3074
s1106,2,3067
s1106,3,3022
s1106,4,3042
s1107,1,3055
s1107,2,3058
s1107,3,3022
s1107,4,3021
s1107,5,3075
s1107,6,3075
s1107,7,3022
s1107,8,3007
s1107,9,3022
s1107,10,3021
s1107,11,3046
s1107,12,3008
s1107,13,3046
s1107,14,3021
s1108,1,3052
s1108,2,3008
s1109,1,3035
s1109,2,3055
s1109,3,3035
s1110,1,3055
s1110,2,3005
s1111,1,3011
s1111,2,3076
s1111,3,3035
s1111,4,3066
s1111,5,3038
s1111,6,3074
s1111,7,3067
s1111,8,3005
s1111,9,3069
s1111,10,3021
s1111,11,3021
s1111,12,3006
s1111,13,3032
s1111,14,3064
s1111,15,3005
s1111,16,3005
s1111,17,3005
s1111,18,3014
s1111,19,3016
s1111,20,3081
s1111,21,3030
s1111,22,3014
s1112,1,3037
s1112,2,3022
s1112,3,3075
s1112,4,3078
s1112,5,3067
s1112,6,3020
s1112,7,3020
s1112,8,3067
s1112,9,3038
s1113,1,3024
s1113,2,3069
s1113,3,3049
s1113,4,3005
s1114,1,3066
s1114,2,3019
s1114,3,3077
s1114,4,3030
s1114,5,3042
s1114,6,3031
s1114,7,3030
s1115,1,3008
s1115,2,3035
s1115,3,3006
s1115,4,3069
s1115,5,3028
s1115,6,3024
s1115,7,3048
s1115,8,3038
s1115,9,3038
s1116,1,3059
s1116,2,3059
s1116,3,3059
s1116,4,3074
s1116,5,3074
s1116,6,3008
s1116,7,3005
s1117,1,3021
s1117,2,3058
s1117,3,3022
s1117,4,3058
s1117,5,3036
s1118,1,3066
s1118,2,3035
s1118,3,3030
s1118,4,3042
s1118,5,3022
s1118,6,3067
s1118,7,3048
s1118,8,3031
s1119,1,3068
s1119,2,3051
s1119,3,3069
s1119,4,3006
s1120,1,3032
s1120,2,3034
s1120,3,3075
s1120,4,3042
s1120,5,3038
s1120,6,3075
s1120,7,3074
s1120,8,3075
s1120,9,3049
s1120,10,3005
s1121,1,3034
s1121,2,3033
s1121,3,3005
s1121,4,3030
s1121,5,3005
s1121,6,3021
s1121,7,3069
s1121,8,3058
s1121,9,3048
s1121,10,3058
s1121,11,3048
s1121,12,3006
s1121,13,3006
s1122,1,3022
s1122,2,3051
s1122,3,3028
s1122,4,3032
s1122,5,3035
s1123,1,3022
s1123,2,3031
s1123,3,3035
s1123,4,3038
s1123,5,3058
s1123,6,3022
s1123,7,3014
s1123,8,3021
s1123,9,3022
s1123,10,3067
s1123,11,3020
s1123,12,3067
s1123,13,3058
s1123,14,3058
s1123,15,3021
s1123,16,3016
s1123,17,3014
s1123,18,3006
s1123,19,3076
s1123,20,3019
s1123,21,3047
s1123,22,3056
s1124,1,3022
s1124,2,3055
s1124,3,3055
s1124,4,3062
s1124,5,3031
s1125,1,3051
s1125,2,3005
s1126,1,3024
s1126,2,3069
s1126,3,3005
s1127,1,3069
s1127,2,3058
s1127,3,3022
s1128,1,3067
s1128,2,3046
s1128,3,3021
s1128,4,3042
s1128,5,3030
s1128,6,3042
s1128,7,3030
s1128,8,3048
s1128,9,3016
s1129,1,3068
s1129,2,3031
s1129,3,3064
s1129,4,3005
s1129,5,3031
s1129,6,3016
s1129,7,3021
s1129,8,3069
s1129,9,3021
s1129,10,3076
s1129,11,3064
s1129,12,3042
s1130,1,3006
s1130,2,3026
s1130,3,3049
s1130,4,3005
s1131,1,3058
s1131,2,3021
s1131,3,3005
s1131,4,3036
s1131,5,3064
s1131,6,3019
s1131,7,3047
s1131,8,3019
s1131,9,3030
s1131,10,3069
s1131,11,3069
s1131,12,3023
s1131,13,3022
s1131,14,3021
s1131,15,3036
s1131,16,3022
s1131,17,3046
s1131,18,3021
s1131,19,3067
s1131,20,3034
s1131,21,3056
s1132,1,3055
s1132,2,3064
s1132,3,3014
s1133,1,3055
s1133,2,3030
s1133,3,3067
s1133,4,3075
s1133,5,3067
s1133,6,3007
s1133,7,3007
s1133,8,3035
s1133,9,3055
s1133,10,3005
s1133,11,3031
s1133,12,3006
s1134,1,3027
s1134,2,3027
s1134,3,3042
s1135,1,4108
s1135,2,3036
s1135,3,3062
s1135,4,3014
s1135,5,3069
s1135,6,3036
s1135,7,3056
s1136,1,3075
s1136,2,3007
s1136,3,3075
s1136,4,3032
s1136,5,3059
s1136,6,3076
s1136,7,3010
s1137,1,3022
s1137,2,3037
s1138,1,3014
s1138,2,3006
s1139,1,3074
s1139,2,3054
s1139,3,3069
s1139,4,3058
s1139,5,3063
s1139,6,3063
s1139,7,3062
s1140,1,3022
s1140,2,3037
s1140,3,3022
s1140,4,3031
s1141,1,3068
s1141,2,3031
s1141,3,3034
s1141,4,3032
s1141,5,3034
s1141,6,3035
s1141,7,3076
s1141,8,3063
s1141,9,3032
s1141,10,3032
s1141,11,3051
s1141,12,3075
s1141,13,3055
s1141,14,3030
s1141,15,3038
s1141,16,3051
s1141,17,3048
s1141,18,3016
s1141,19,3052
s1141,20,3005
s1141,21,3038
s1141,22,3051
s1141,23,3038
s1142,1,3027
s1142,2,3016
s1142,3,3038
s1142,4,3038
s1142,5,3031
s1142,6,3032
s1142,7,3042
s1142,8,3042
s1142,9,3031
s1142,10,3042
s1143,1,3058
s1143,2,3038
s1143,3,3038
s1144,1,3030
s1144,2,3014
s1145,1,3052
s1145,2,3075
s1145,3,3032
s1145,4,3067
s1145,5,3005
s1146,1,3035
s1146,2,3035
s1146,3,3049
s1146,4,3049
s1146,5,3021
s1146,6,3019
s1146,7,3019
s1146,8,3019
s1147,1,3067
s1147,2,3067
s1147,3,3038
s1148,1,3007
s1148,2,3052
s1148,3,3034
s1148,4,3077
s1148,5,3067
s1148,6,3038
s1148,7,3065
s1148,8,3038
s1149,1,3006
s1149,2,3006
s1150,1,3031
s1150,2,3036
s1150,3,3042
s1150,4,3069
s1150,5,3014
s1150,6,3063
s1150,7,3059
s1150,8,3076
s1150,9,3076
s1150,10,3063
s1150,11,3035
s1150,12,3051
s1150,13,3016
s1150,14,3031
s1150,15,3008
s1150,16,3069
s1150,17,3042
s1150,18,3076
s1150,19,3042
s1150,20,3022
s1150,21,3037
s1150,22,3021
s1150,23,3046
s1151,1,3024
s1151,2,3024
s1151,3,3064
s1152,1,3055
s1152,2,3054
s1152,3,3069
s1152,4,3042
s1152,5,3019
s1152,6,3056
s1152,7,3056
s1152,8,3032
s1152,9,3014
s1152,10,3030
s1152,11,3021
s1152,12,3030
s1152,13,3014
s1152,14,3026
s1152,15,3055
s1152,16,3035
s1153,1,3068
s1153,2,3018
s1153,3,3064
s1153,4,3031
s1154,1,3069
s1154,2,3042
s1154,3,3014
s1155,1,3014
s1155,2,3029
s1155,3,3029
s1155,4,3030
s1155,5,3014
s1155,6,3031
s1155,7,3063
s1156,1,3068
s1156,2,3031
s1156,3,3005
s1156,4,3038
s1156,5,3038
s1157,1,3014
s1157,2,3014
s1157,3,3021
s1157,4,3042
s1157,5,3054
s1157,6,3049
s1157,7,3021
s1157,8,3058
s1157,9,3022
s1158,1,3021
s1158,2,3058
s1158,3,3022
s1159,1,3032
s1159,2,3035
s1160,1,3027
s1160,2,3058
s1160,3,3055
s1160,4,3037
s1160,5,3055
s1160,6,3048
s1160,7,3042
s1160,8,3069
s1160,9,3064
s1160,10,3005
s1160,11,3049
s1160,12,3007
s1160,13,3049
s1160,14,3007
s1160,15,3049
s1160,16,3046
s1161,1,3074
s1161,2,3075
s1161,3,3035
s1161,4,3074
s1161,5,3047
s1162,1,3055
s1162,2,3037
s1162,3,3075
s1162,4,3074
s1162,5,3075
s1162,6,3075
s1162,7,3075
s1163,1,3030
s1163,2,3022
s1163,3,3021
s1163,4,3048
s1163,5,3069
s1163,6,3007
s1163,7,3031
s1163,8,3016
s1163,9,3022
s1163,10,3016
s1163,11,3022
s1163,12,3007
s1163,13,3014
s1164,1,3075
s1164,2,3031
s1165,1,3067
s1165,2,3005
s1165,3,3038
s1165,4,3076
s1165,5,3006
s1165,6,3014
s1165,7,3021
s1165,8,3058
s1165,9,3022
s1165,10,3055
s1165,11,3077
s1165,12,3037
s1166,1,3019
s1166,2,3019
s1166,3,3063
s1167,1,3074
s1167,2,3005
s1168,1,3016
s1168,2,3079
s1168,3,3016
s1168,4,3016
s1168,5,3042
s1168,6,3049
s1168,7,3019
s1168,8,3063
s1169,1,3068
s1169,2,3006
s1169,3,3038
s1169,4,3014
s1169,5,3030
s1169,6,3030
s1169,7,3021
s1169,8,3035
s1169,9,3035
s1169,10,3021
s1169,11,3022
s1169,12,3031
s1170,1,3010
s1170,2,3014
s1171,1,3052
s1171,2,3016
s1171,3,3031
s1171,4,3006
s1171,5,3062
s1171,6,3014
s1172,1,3007
s1172,2,3042
s1172,3,3027
s1172,4,3029
s1172,5,3022
s1172,6,3062
s1172,7,3014
s1172,8,3027
s1172,9,3051
s1172,10,3037
s1172,11,3006
s1172,12,3035
s1172,13,3068
s1172,14,3021
s1172,15,3048
s1173,1,3068
s1173,2,3042
s1174,1,3016
s1174,2,3014
s1175,1,3019
s1175,2,3006
s1175,3,3038
s1175,4,3035
s1175,5,3031
s1175,6,3031
s1176,1,3068
s1176,2,3068
s1176,3,3007
s1176,4,3019
s1176,5,3014
s1176,6,3016
s1176,7,3014
s1177,1,3035
s1177,2,3031
s1177,3,3011
s1177,4,3047
s1177,5,3032
s1177,6,3035
s1177,7,3032
s1177,8,3042
s1178,1,3030
s1178,2,3014
s1179,1,3038
s1179,2,3042
s1179,3,3014
s1180,1,3064
s1180,2,3022
s1180,3,3030
s1180,4,3042
s1181,1,3011
s1181,2,3005
s1181,3,3031
s1181,4,3032
s1181,5,3024
s1181,6,3022
s1181,7,3042
s1181,8,3016
s1181,9,3042
s1182,1,3016
s1182,2,3064
s1183,1,3052
s1183,2,3078
s1183,3,3068
s1183,4,3005
s1183,5,3055
s1184,1,3046
s1184,2,3046
s1184,3,3069
s1184,4,3024
s1184,5,3014
s1185,1,3047
s1185,2,3019
s1186,1,3064
s1186,2,3032
s1187,1,3075
s1187,2,3005
s1187,3,3069
s1187,4,3075
s1187,5,3049
s1187,6,3005
s1187,7,3049
s1187,8,3034
s1187,9,3031
s1187,10,3037
s1188,1,3006
s1188,2,3035
s1188,3,3056
s1188,4,3064
s1188,5,3056
s1188,6,3037
s1188,7,3035
s1188,8,3005
s1188,9,3031
s1188,10,3031
s1188,11,3018
s1189,1,3011
s1189,2,3040
s1189,3,3007
s1189,4,3018
s1189,5,3076
s1190,1,3028
s1190,2,3008
s1191,1,3067
s1191,2,3048
s1192,1,3075
s1192,2,3049
s1192,3,3030
s1192,4,3014
s1193,1,3022
s1193,2,3021
s1193,3,3038
s1193,4,3075
s1193,5,3034
s1193,6,3032
s1193,7,3032
s1193,8,3030
s1193,9,3014
s1194,1,3047
s1194,2,3056
s1195,1,3030
s1195,2,3069
s1195,3,3023
s1195,4,3018
s1195,5,3056
s1196,1,3065
s1196,2,3038
s1196,3,3042
s1197,1,3068
s1197,2,3005
s1197,3,3048
s1198,1,3080
s1198,2,3018
s1199,1,3030
s1199,2,3014
s1200,1,3040
s1200,2,3035
s1200,3,3068
s1200,4,3006
s1201,1,3032
s1201,2,3042
s1201,3,3021
s1201,4,3046
s1201,5,3067
s1201,6,3049
s1201,7,3049
s1201,8,3019
s1202,1,3008
s1202,2,3069
s1202,3,3064
s1202,4,3069
s1202,5,3064
s1202,6,3034
s1202,7,3060
s1202,8,3034
s1202,9,3005
s1202,10,3034
s1202,11,3034
s1202,12,3032
s1202,13,3014
s1203,1,3028
s1203,2,3042
s1203,3,3067
s1203,4,3040
s1203,5,3056
s1203,6,3040
s1203,7,3056
s1203,8,3040
s1203,9,3032
s1203,10,3047
s1203,11,3035
s1203,12,3031
s1203,13,3063
s1204,1,3036
s1204,2,3076
s1204,3,3006
s1204,4,3047
s1204,5,3074
s1204,6,3076
s1205,1,3016
s1205,2,3023
s1205,3,3016
s1205,4,3024
s1205,5,3024
s1205,6,3026
s1205,7,3067
s1205,8,3042
s1206,1,3014
s1206,2,3031
s1206,3,3069
s1206,4,3031
s1206,5,3030
s1206,6,3048
s1207,1,3024
s1207,2,3022
s1208,1,3006
s1208,2,3006
s1208,3,3005
s1208,4,3034
s1208,5,3005
s1208,6,3031
s1208,7,3055
s1208,8,3035
s1209,1,3055
s1209,2,3063
s1209,3,3074
s1209,4,3063
s1210,1,3016
s1210,2,3019
s1211,1,3030
s1211,2,3042
s1211,3,3019
s1212,1,3011
s1212,2,3063
s1213,1,3046
s1213,2,3021
s1214,1,3068
s1214,2,3067
s1214,3,3032
s1214,4,3067
s1214,5,3049
s1214,6,3049
s1214,7,3042
s1214,8,3063
s1214,9,3011
s1214,10,3031
s1214,11,3022
s1214,12,3008
s1215,1,3007
s1215,2,3007
s1215,3,3047
s1215,4,3056
s1216,1,3007
s1216,2,3019
s1216,3,3033
s1217,1,3066
s1217,2,3019
s1218,1,3063
s1218,2,3076
s1218,3,3047
s1219,1,3026
s1219,2,3027
s1219,3,3047
s1219,4,3019
s1220,1,3024
s1220,2,3005
s1221,1,3024
s1221,2,3042
s1222,1,3054
s1222,2,3054
s1222,3,3030
s1222,4,3042
s1223,1,3068
s1223,2,3008
s1223,3,3049
s1223,4,3032
s1223,5,3034
s1223,6,3032
s1223,7,3034
s1223,8,3056
s1224,1,3052
s1224,2,3014
s1224,3,3022
s1224,4,3014
s1224,5,3029
s1224,6,3008
s1224,7,3054
s1224,8,3027
s1224,9,3016
s1224,10,3042
s1224,11,3023
s1224,12,3027
s1224,13,3048
s1224,14,3042
s1225,1,3040
s1225,2,3005
s1225,3,3052
s1225,4,3035
s1225,5,3006
s1225,6,3063
s1226,1,3075
s1226,2,3022
s1226,3,3055
s1226,4,3063
s1226,5,3067
s1227,1,3030
s1227,2,3065
s1227,3,3036
s1227,4,3078
s1227,5,3046
s1227,6,3047
s1228,1,3016
s1228,2,3019
s1228,3,3030
s1228,4,3042
s1229,1,3005
s1229,2,3008
s1229,3,3021
s1229,4,3031
s1229,5,3032
s1229,6,3042
s1230,1,3016
s1230,2,3079
s1230,3,3014
s1230,4,3030
s1230,5,3014
s1230,6,3030
s1230,7,3042
s1230,8,3055
s1230,9,3035
s1230,10,3022
s1230,11,3038
s1230,12,3051
s1230,13,3035
s1230,14,3067
s1231,1,3022
s1231,2,3042
s1232,1,3011
s1232,2,3042
s1232,3,3042
s1232,4,3042
s1232,5,3021
s1232,6,3046
s1232,7,3021
s1232,8,3042
s1232,9,3030
s1232,10,3033
s1232,11,3031
s1232,12,3034
s1232,13,3064
s1232,14,3033
s1232,15,3036
s1232,16,3042
s1233,1,3055
s1233,2,3038
s1233,3,3027
s1233,4,3065
s1233,5,3030
s1233,6,3006
s1233,7,3030
s1233,8,3014
s1233,9,3024
s1233,10,3016
s1233,11,3024
s1233,12,3063
s1233,13,3019
s1233,14,3018
s1233,15,3064
s1233,16,3058
s1233,17,3030
s1234,1,3055
s1234,2,3031
s1234,3,3018
s1234,4,3056
s1234,5,3056
s1234,6,3034
s1234,7,3047
s1234,8,3047
s1234,9,3011
s1234,10,3057
s1234,11,3025
s1234,12,3025
s1234,13,3018
s1234,14,3025
s1234,15,3006
s1234,16,3019
s1234,17,3034
s1234,18,3019
s1234,19,3034
s1234,20,3019
s1235,1,3021
s1235,2,3054
s1235,3,3054
s1235,4,3069
s1235,5,3049
s1235,6,3076
s1235,7,3006
s1235,8,3076
s1235,9,3047
s1235,10,3019
s1235,11,3008
s1236,1,3068
s1236,2,3029
s1236,3,3030
s1236,4,3081
s1236,5,3075
s1236,6,3022
s1236,7,3022
s1236,8,3058
s1236,9,3063
s1237,1,3030
s1237,2,3069
s1237,3,3058
s1237,4,3063
s1237,5,3006
s1237,6,3019
s1238,1,3030
s1238,2,3033
s1238,3,3031
s1238,4,3034
s1238,5,3047
s1238,6,3019
s1239,1,3068
s1239,2,3035
s1239,3,3035
s1239,4,3049
s1239,5,3042
s1239,6,3047
s1239,7,3032
s1239,8,3075
s1239,9,3032
s1239,10,3019
s1240,1,3005
s1240,2,3075
s1241,1,3068
s1241,2,3055
s1241,3,3014
s1241,4,3022
s1241,5,3021
s1241,6,3014
s1241,7,3006
s1241,8,3047
s1242,1,3005
s1242,2,3008
s1242,3,3022
s1242,4,3022
s1242,5,3042
s1242,6,3064
s1242,7,3018
s1242,8,3047
s1242,9,3010
s1242,10,3047
s1242,11,3031
s1242,12,3008
s1243,1,3068
s1243,2,3069
s1243,3,3028
s1243,4,3078
s1243,5,3021
s1243,6,3032
s1243,7,3079
s1243,8,3032
s1243,9,3079
s1243,10,3032
s1243,11,3079
s1243,12,3030
s1244,1,3011
s1244,2,3011
s1244,3,3066
s1244,4,3024
s1244,5,3016
s1244,6,3024
s1244,7,3051
s1244,8,3049
s1245,1,3038
s1245,2,3034
s1245,3,3074
s1245,4,3034
s1245,5,3049
s1245,6,3049
s1245,7,3042
s1245,8,3027
s1245,9,3063
s1245,10,3008
s1245,11,3064
s1245,12,3055
s1245,13,3064
s1245,14,3055
s1245,15,3064
s1245,16,3005
s1246,1,3040
s1246,2,3051
s1246,3,3030
s1246,4,3030
s1246,5,3014
s1246,6,3007
s1246,7,3026
s1246,8,3042
s1246,9,3022
s1246,10,3014
s1246,11,3016
s1246,12,3065
s1246,13,3027
s1246,14,3006
s1246,15,3014
s1246,16,3027
s1246,17,3005
s1247,1,3068
s1247,2,3068
s1247,3,3030
s1247,4,3068
s1247,5,3051
s1247,6,3038
s1247,7,3064
s1247,8,3049
s1247,9,3023
s1247,10,3042
s1247,11,3030
s1247,12,3049
s1247,13,3005
s1247,14,3075
s1247,15,3021
s1247,16,3075
s1248,1,3051
s1248,2,3005
s1248,3,3024
s1248,4,3024
s1248,5,3048
s1248,6,3029
s1249,1,3074
s1249,2,3031
s1249,3,3069
s1249,4,3008
s1249,5,3063
s1249,6,3008
s1249,7,3005
s1250,1,3046
s1250,2,3008
s1250,3,3063
s1250,4,3005
s1251,1,3029
s1251,2,3034
s1251,3,3019
s1252,1,3019
s1252,2,3030
s1252,3,3014
s1253,1,3034
s1253,2,3055
s1253,3,3058
s1253,4,3022
s1253,5,3021
s1253,6,3036
s1253,7,3022
s1253,8,3022
s1253,9,3036
s1254,1,3068
s1254,2,3042
s1254,3,3027
s1254,4,3030
s1255,1,3008
s1255,2,3022
s1255,3,3075
s1256,1,3068
s1256,2,3076
s1256,3,3033
s1256,4,3019
s1257,1,3066
s1257,2,3027
s1257,3,3007
s1257,4,3031
s1257,5,3075
s1258,1,3018
s1258,2,3018
s1258,3,3018
s1259,1,3067
s1259,2,3042
s1259,3,3049
s1259,4,3067
s1259,5,3023
s1259,6,3008
s1259,7,3056
s1259,8,3018
s1259,9,3056
s1259,10,3032
s1259,11,3056
s1259,12,3034
s1259,13,3055
s1259,14,3005
s1259,15,3077
s1260,1,3066
s1260,2,3063
s1261,1,3007
s1261,2,3007
s1261,3,3014
s1261,4,3007
s1261,5,3048
s1261,6,3024
s1261,7,3042
s1261,8,3042
s1261,9,3022
s1261,10,3058
s1261,11,3058
s1262,1,3032
s1262,2,3074
s1262,3,3032
s1262,4,3031
s1262,5,3005
s1263,1,3030
s1263,2,3022
s1263,3,3030
s1263,4,3067
s1263,5,3054
s1264,1,3055
s1264,2,3021
s1264,3,3055
s1264,4,3022
s1264,5,3058
s1265,1,3081
s1265,2,3058
s1266,1,3052
s1266,2,3032
s1266,3,3029
s1266,4,3030
s1266,5,3019
s1266,6,3030
s1266,7,3031
s1266,8,3005
s1267,1,3038
s1267,2,3031
s1267,3,3054
s1267,4,3031
s1267,5,3076
s1267,6,3021
s1267,7,3014
s1267,8,3063
s1267,9,3019
s1267,10,3063
s1267,11,3066
s1267,12,3066
s1267,13,3065
s1267,14,3051
s1267,15,3055
s1267,16,3079
s1267,17,3079
s1267,18,3031
s1267,19,3005
s1267,20,3021
s1267,21,3005
s1267,22,3034
s1267,23,3069
s1267,24,3042
s1268,1,3068
s1268,2,3021
s1268,3,3027
s1268,4,3022
s1268,5,3037
s1269,1,3016
s1269,2,3038
s1269,3,3021
s1269,4,3042
s1270,1,3014
s1270,2,3065
s1270,3,3038
s1270,4,3065
s1270,5,3066
s1270,6,3014
s1270,7,3066
s1270,8,3014
s1270,9,3031
s1270,10,3005
s1271,1,3027
s1271,2,3027
s1271,3,3042
s1272,1,3023
s1272,2,3046
s1272,3,3016
s1272,4,3016
s1272,5,3014
s1272,6,3016
s1272,7,3035
s1272,8,3006
s1272,9,3022
s1273,1,3028
s1273,2,3005
s1273,3,3034
s1273,4,3005
s1273,5,3055
s1273,6,3031
s1273,7,3064
s1274,1,3024
s1274,2,3069
s1274,3,3069
s1274,4,3067
s1274,5,3074
s1274,6,3042
s1274,7,3030
s1274,8,3030
s1274,9,3026
s1274,10,3030
s1274,11,3049
s1274,12,3042
s1274,13,3032
s1274,14,3006
s1274,15,3064
s1275,1,3005
s1275,2,3066
s1275,3,3038
s1275,4,3008
s1275,5,3038
s1275,6,3038
s1275,7,3030
s1275,8,3030
s1275,9,3019
s1275,10,3019
s1275,11,3030
s1275,12,3042
s1275,13,3030
s1275,14,3069
s1275,15,3031
s1275,16,3042
s1275,17,3069
s1275,18,3026
s1275,19,3042
s1275,20,3069
s1275,21,3005
s1275,22,3008
s1275,23,3064
s1276,1,3068
s1276,2,3028
s1276,3,3049
s1276,4,3042
s1276,5,3078
s1276,6,3078
s1276,7,3058
s1276,8,3022
s1276,9,3007
s1276,10,3022
s1276,11,3068
s1276,12,3074
s1276,13,3005
s1276,14,3031
s1276,15,3005
s1276,16,3034
s1276,17,3056
s1276,18,3034
s1276,19,3056
s1276,20,3034
s1276,21,3063
s1277,1,3075
s1277,2,3035
s1277,3,3034
s1277,4,3034
s1277,5,3034
s1277,6,3056
s1277,7,3006
s1277,8,3063
s1278,1,3006
s1278,2,3069
s1278,3,3047
s1278,4,3019
s1278,5,3027
s1278,6,3019
s1278,7,3066
s1278,8,3066
s1278,9,3068
s1278,10,3032
s1278,11,3068
s1278,12,3018
s1278,13,3066
s1278,14,3075
s1278,15,3011
s1279,1,3052
s1279,2,3049
s1279,3,3052
s1279,4,3049
s1279,5,3052
s1279,6,3006
s1279,7,3032
s1279,8,3040
s1279,9,3011
s1279,10,3011
s1280,1,3028
s1280,2,3005
s1280,3,3062
s1280,4,3005
s1280,5,3037
s1281,1,3048
s1281,2,3029
s1281,3,3036
s1281,4,3006
s1281,5,3029
s1281,6,3014
s1281,7,3029
s1281,8,3014
s1281,9,3029
s1281,10,3076
s1281,11,3029
s1281,12,3038
s1281,13,3021
s1281,14,3018
s1281,15,3047
s1281,16,3056
s1281,17,3060
s1281,18,3056
s1281,19,3069
s1281,20,3040
s1281,21,3008
s1282,1,3068
s1282,2,3063
s1282,3,3048
s1282,4,3021
s1282,5,3063
s1283,1,3040
s1283,2,3034
s1283,3,3005
s1283,4,3049
s1283,5,3064
s1284,1,3016
s1284,2,3029
s1284,3,3065
s1284,4,3038
s1284,5,3021
s1285,1,3066
s1285,2,3030
s1285,3,3014
s1285,4,3022
s1285,5,3021
s1285,6,3048
s1286,1,3018
s1286,2,3011
s1286,3,3031
s1286,4,3011
s1287,1,3059
s1287,2,3059
s1287,3,3054
s1287,4,3063
s1287,5,3027
s1287,6,3027
s1287,7,3006
s1287,8,3077
s1287,9,3055
s1287,10,3077
s1287,11,3006
s1287,12,3067
s1287,13,3029
s1287,14,3067
s1287,15,3076
s1287,16,3021
s1288,1,3067
s1288,2,3079
s1288,3,3023
s1288,4,3023
s1288,5,3018
s1289,1,3016
s1289,2,3065
s1290,1,3074
s1290,2,3054
s1290,3,3027
s1290,4,3037
s1290,5,3063
s1290,6,3058
s1291,1,3014
s1291,2,3016
s1291,3,3079
s1291,4,3016
s1291,5,3014
s1291,6,3016
s1291,7,3016
s1291,8,3048
s1292,1,3007
s1292,2,3014
s1293,1,3032
s1293,2,3019
s1293,3,3074
s1293,4,3067
s1293,5,3067
s1293,6,3064
s1293,7,3033
s1293,8,3029
s1293,9,3062
s1293,10,3063
s1293,11,3076
s1293,12,3021
s1293,13,3067
s1293,14,3067
s1294,1,3047
s1294,2,3047
s1294,3,3052
s1294,4,3064
s1294,5,3038
s1294,6,3029
s1294,7,3008
s1294,8,3054
s1294,9,3054
s1294,10,3047
s1295,1,3019
s1295,2,3019
s1295,3,3063
s1295,4,3064
s1295,5,3063
s1296,1,3068
s1296,2,3018
s1296,3,3047
s1297,1,3028
s1297,2,3014
s1297,3,3046
s1297,4,3022
s1297,5,3022
s1297,6,3046
s1297,7,3049
s1297,8,3049
s1297,9,3026
s1297,10,3005
s1297,11,3031
s1297,12,3035
s1297,13,3049
s1297,14,3046
s1297,15,3049
s1297,16,3052
s1297,17,3014
s1297,18,3046
s1297,19,3006
s1298,1,3007
s1298,2,3063
s1298,3,3064
s1298,4,3063
s1298,5,3075
s1298,6,3063
s1298,7,3067
s1298,8,3042
s1298,9,3021
s1298,10,3063
s1299,1,3021
s1299,2,3022
s1299,3,3062
s1299,4,3063
s1300,1,3024
s1300,2,3014
s1300,3,3064
s1300,4,3055
s1300,5,3022
s1300,6,3021
s1300,7,3035
s1300,8,3055
s1300,9,3006
s1300,10,3035
s1300,11,3034
s1300,12,3063
s1301,1,3074
s1301,2,3051
s1301,3,3038
s1301,4,3038
s1301,5,3064
s1301,6,3034
s1301,7,3064
s1301,8,3034
